
top


thermal profiler   SN:2001   FW:1.20

2010/00/10 05:52:29  Volts=3.79  scan=0s  log=0s     fw=1.20
options: (C)lock  (I)ntervals  (O)ffload   (V)iew  (R)un
>
offload
kSUM2001.txt,152555,2009/01/27 07:00:00,2010/00/10 05:52:26
2015/10/12 04:40:00,4.07,23.5,28.8,22.6,24.1
2015/10/12 04:50:00,4.07,23.5,28.8,22.6,24.1
2015/10/12 05:00:00,4.07,23.5,28.8,22.6,24.1
2015/10/12 05:10:00,4.07,23.5,28.8,22.6,24.0
2015/10/12 05:20:00,4.07,23.5,28.7,22.6,24.0
2015/10/12 05:30:00,4.07,23.5,28.7,22.6,24.1
2015/10/12 05:40:00,4.07,23.0,28.6,22.5,24.0
2015/10/12 05:50:00,4.07,23.5,28.4,22.4,24.0
2015/10/12 06:00:00,4.07,23.5,28.3,22.4,24.0
2015/10/12 06:10:00,4.07,23.0,28.0,22.2,23.9
2015/10/12 06:20:00,4.07,23.5,28.0,22.2,24.0
2015/10/12 06:30:00,4.07,23.5,28.0,22.3,24.1
2015/10/12 06:40:00,4.07,23.5,28.2,22.3,24.1
2015/10/12 06:50:00,4.07,23.5,28.7,22.5,24.5
2015/10/12 07:00:00,4.06,24.0,29.5,22.8,25.0
2015/10/12 07:10:00,4.06,24.0,30.3,23.1,27.7
2015/10/12 07:20:00,4.06,25.0,31.4,23.6,32.1
2015/10/12 07:30:00,4.06,25.5,32.3,24.2,36.3
2015/10/12 07:40:00,4.06,26.0,33.5,24.9,38.1
2015/10/12 07:50:00,4.06,27.0,34.9,25.6,38.2


offload done
erase file? (Y/N): 
wait...
.................... ..new file ready!

2010/00/10 05:55:17  Volts=3.79  scan=0s  log=0s     fw=1.20
options: (C)lock  (I)ntervals  (O)ffload   (V)iew  (R)un
>
okay

2010/00/10 05:55:17,bVolts,degCref,degC0,degC1,degC2,kSUM2001,1.20

